Country,Year,Temperature,Precipitation
San Marino,1964,13.1,1010.9
San Marino,1965,12.4,882.9
San Marino,1966,13.4,964.0
San Marino,1967,13.3,654.9
San Marino,1968,13.1,817.3
San Marino,1969,12.8,901.6
San Marino,1970,12.8,686.9
San Marino,1971,13.0,666.8
San Marino,1972,12.9,904.6
San Marino,1973,12.8,741.5
San Marino,1974,13.2,705.8
San Marino,1975,13.3,871.9
San Marino,1976,12.8,1093.1
San Marino,1977,13.4,853.2
San Marino,1978,12.5,969.3
San Marino,1979,13.1,963.1
San Marino,1980,12.4,940.1
San Marino,1981,12.9,920.2
San Marino,1982,13.6,910.2
San Marino,1983,13.4,645.1
San Marino,1984,12.7,1059.5
San Marino,1985,12.9,632.6
San Marino,1986,13.1,870.8
San Marino,1987,13.1,941.1
San Marino,1988,13.7,685.0
San Marino,1989,13.6,782.8
San Marino,1990,13.9,737.3
San Marino,1991,13.0,1032.5
San Marino,1992,14.0,911.6
San Marino,1993,13.6,789.0
San Marino,1994,14.7,759.4
San Marino,1995,13.5,883.4
San Marino,1996,12.8,1147.3
San Marino,1997,14.1,829.8
San Marino,1998,13.9,855.0
San Marino,1999,13.7,944.8
San Marino,2000,14.4,750.5
San Marino,2001,13.9,756.1
San Marino,2002,14.5,982.7
San Marino,2003,14.3,713.4
San Marino,2004,13.7,904.7
San Marino,2005,13.3,926.1
San Marino,2006,14.1,663.5
San Marino,2007,14.4,680.8
San Marino,2008,14.2,864.7
San Marino,2009,14.2,775.9
San Marino,2010,13.2,1024.4
San Marino,2011,14.8,651.5
San Marino,2012,14.2,685.5
San Marino,2013,13.8,845.2
San Marino,2014,15.1,1022.6
San Marino,2015,14.9,660.1
San Marino,2016,14.5,737.7
San Marino,2017,14.4,559.7
San Marino,2018,15.3,733.5
San Marino,2019,15.1,943.6
San Marino,2020,15.0,802.8
San Marino,2021,14.2,693.3
San Marino,2022,15.4,585.4
San Marino,2023,15.3,803.9
San Marino,2024,15.7,856.5
Sao Tome + Principe,1901,24.4,2251.8
Sao Tome + Principe,1902,24.6,2319.0
Sao Tome + Principe,1903,24.7,2164.7
Sao Tome + Principe,1904,24.4,2127.2
Sao Tome + Principe,1905,24.9,2253.6
Sao Tome + Principe,1906,24.8,1958.3
Sao Tome + Principe,1907,24.9,2043.6
Sao Tome + Principe,1908,24.4,2304.1
Sao Tome + Principe,1909,25.0,2365.0
Sao Tome + Principe,1910,24.4,2411.8
Sao Tome + Principe,1911,24.8,1919.6
Sao Tome + Principe,1912,24.9,2443.0
Sao Tome + Principe,1913,24.4,1944.5
Sao Tome + Principe,1914,24.9,2084.4
Sao Tome + Principe,1915,24.7,2247.2
Sao Tome + Principe,1916,24.7,2242.9
Sao Tome + Principe,1917,24.7,2218.7
Sao Tome + Principe,1918,24.7,2204.8
Sao Tome + Principe,1919,24.7,2203.0
Sao Tome + Principe,1920,24.7,2209.0
Sao Tome + Principe,1921,24.7,2226.0
Sao Tome + Principe,1922,24.7,2226.2
Sao Tome + Principe,1923,24.7,2214.7
Sao Tome + Principe,1924,24.7,2258.7
Sao Tome + Principe,1925,24.7,2203.9
Sao Tome + Principe,1926,24.7,2263.3
Sao Tome + Principe,1927,24.7,2256.8
Sao Tome + Principe,1928,24.7,2317.4
Sao Tome + Principe,1929,24.7,2277.5
Sao Tome + Principe,1930,24.7,2258.8
Sao Tome + Principe,1931,24.7,2247.2
Sao Tome + Principe,1932,24.7,2206.6
Sao Tome + Principe,1933,24.7,2344.5
Sao Tome + Principe,1934,24.7,2660.3
Sao Tome + Principe,1935,24.7,2482.9
Sao Tome + Principe,1936,24.7,2014.6
Sao Tome + Principe,1937,24.7,2182.9
Sao Tome + Principe,1938,24.7,2128.6
Sao Tome + Principe,1939,24.7,2224.1
Sao Tome + Principe,1940,24.7,1946.7
Sao Tome + Principe,1941,25.1,1891.6
Sao Tome + Principe,1942,25.0,1897.8
Sao Tome + Principe,1943,24.6,2063.9
Sao Tome + Principe,1944,25.1,2457.3
Sao Tome + Principe,1945,25.2,2346.9
Sao Tome + Principe,1946,24.9,2383.2
Sao Tome + Principe,1947,25.2,2568.1
Sao Tome + Principe,1948,24.8,2254.8
Sao Tome + Principe,1949,25.2,2305.6
Sao Tome + Principe,1950,25.2,2436.8
Sao Tome + Principe,1951,25.2,2367.6
Sao Tome + Principe,1952,25.1,2149.2
Sao Tome + Principe,1953,24.9,2003.4
Sao Tome + Principe,1954,24.4,2237.7
Sao Tome + Principe,1955,24.7,2672.1
Sao Tome + Principe,1956,24.6,2257.6
Sao Tome + Principe,1957,24.8,2320.7
Sao Tome + Principe,1958,24.8,1933.3
Sao Tome + Principe,1959,24.8,2434.9
Sao Tome + Principe,1960,25.0,2568.0
Sao Tome + Principe,1961,24.8,2459.8
Sao Tome + Principe,1962,24.8,2441.9
Sao Tome + Principe,1963,25.2,2387.9
Sao Tome + Principe,1964,24.8,2073.3
Sao Tome + Principe,1965,24.8,2088.2
Sao Tome + Principe,1966,25.3,2330.3
Sao Tome + Principe,1967,24.9,2285.0
Sao Tome + Principe,1968,24.9,2121.1
Sao Tome + Principe,1969,25.1,2253.3
Sao Tome + Principe,1970,25.0,2308.6
Sao Tome + Principe,1971,24.5,2252.1
Sao Tome + Principe,1972,24.3,1966.2
Sao Tome + Principe,1973,24.7,2357.2
Sao Tome + Principe,1974,24.2,2030.4
Sao Tome + Principe,1975,24.2,2277.6
Sao Tome + Principe,1976,23.9,2200.6
Sao Tome + Principe,1977,24.5,2284.6
Sao Tome + Principe,1978,24.4,2089.0
Sao Tome + Principe,1979,24.7,2047.0
Sao Tome + Principe,1980,24.7,1967.6
Sao Tome + Principe,1981,24.7,1971.8
Sao Tome + Principe,1982,24.5,1868.2
Sao Tome + Principe,1983,24.8,1811.4
Sao Tome + Principe,1984,25.0,2508.8
Sao Tome + Principe,1985,24.7,2278.6
Sao Tome + Principe,1986,24.5,2027.6
Sao Tome + Principe,1987,25.2,1992.3
Sao Tome + Principe,1988,24.9,2670.4
Sao Tome + Principe,1989,24.8,2293.1
Sao Tome + Principe,1990,24.8,2305.7
Sao Tome + Principe,1991,24.8,2065.0
Sao Tome + Principe,1992,24.6,1901.9
Sao Tome + Principe,1993,24.8,2084.7
Sao Tome + Principe,1994,24.7,2084.9
Sao Tome + Principe,1995,25.0,2235.5
Sao Tome + Principe,1996,24.8,2337.7
Sao Tome + Principe,1997,24.7,2239.9
Sao Tome + Principe,1998,25.3,2338.0
Sao Tome + Principe,1999,25.0,2466.5
Sao Tome + Principe,2000,25.1,2388.7
Sao Tome + Principe,2001,25.1,2289.7
Sao Tome + Principe,2002,25.3,2560.7
Sao Tome + Principe,2003,25.3,2154.0
Sao Tome + Principe,2004,25.1,2167.5
Sao Tome + Principe,2005,25.2,1866.6
Sao Tome + Principe,2006,25.2,1964.2
Sao Tome + Principe,2007,25.2,2742.1
Sao Tome + Principe,2008,25.1,2366.9
Sao Tome + Principe,2009,25.2,2196.8
Sao Tome + Principe,2010,25.4,1880.5
Sao Tome + Principe,2011,25.0,2136.2
Sao Tome + Principe,2012,25.1,2525.3
Sao Tome + Principe,2013,25.1,2114.0
Sao Tome + Principe,2014,25.2,2045.9
Sao Tome + Principe,2015,25.2,1923.6
Sao Tome + Principe,2016,25.2,2019.5
Sao Tome + Principe,2017,25.1,2153.2
Sao Tome + Principe,2018,25.3,2289.6
Sao Tome + Principe,2019,25.1,2268.6
Sao Tome + Principe,2020,25.2,2148.4
Sao Tome + Principe,2021,25.5,2197.9
Sao Tome + Principe,2022,25.2,2406.8
Sao Tome + Principe,2023,25.3,2011.1
Sao Tome + Principe,2024,25.4,2061.4
Saudi Arabia,1901,25.1,102.8
Saudi Arabia,1902,24.9,100.9
Saudi Arabia,1903,24.3,102.4
Saudi Arabia,1904,24.6,102.9
Saudi Arabia,1905,24.6,102.0
Saudi Arabia,1906,24.7,103.4
Saudi Arabia,1907,24.5,101.7
Saudi Arabia,1908,24.8,100.3
Saudi Arabia,1909,25.1,105.6
Saudi Arabia,1910,24.4,102.2
Saudi Arabia,1911,24.2,108.0
Saudi Arabia,1912,24.6,108.3
Saudi Arabia,1913,24.5,103.7
Saudi Arabia,1914,24.8,104.3
Saudi Arabia,1915,25.2,104.2
Saudi Arabia,1916,25.1,103.7
Saudi Arabia,1917,25.0,103.3
Saudi Arabia,1918,24.9,104.2
Saudi Arabia,1919,25.1,103.5
Saudi Arabia,1920,24.9,104.7
Saudi Arabia,1921,24.9,103.0
Saudi Arabia,1922,25.1,101.9
Saudi Arabia,1923,25.0,104.8
Saudi Arabia,1924,25.2,103.8
Saudi Arabia,1925,24.9,102.8
Saudi Arabia,1926,25.0,102.9
Saudi Arabia,1927,25.1,101.5
Saudi Arabia,1928,25.2,99.8
Saudi Arabia,1929,25.0,105.4
Saudi Arabia,1930,25.1,100.2
Saudi Arabia,1931,25.0,103.0
Saudi Arabia,1932,24.9,104.8
Saudi Arabia,1933,24.7,100.3
Saudi Arabia,1934,24.9,105.1
Saudi Arabia,1935,25.2,103.7
Saudi Arabia,1936,25.0,103.2
Saudi Arabia,1937,25.1,104.6
Saudi Arabia,1938,24.9,103.1
Saudi Arabia,1939,25.1,111.0
Saudi Arabia,1940,25.2,99.2
Saudi Arabia,1941,25.1,100.7
Saudi Arabia,1942,25.1,97.1
Saudi Arabia,1943,24.7,101.0
Saudi Arabia,1944,25.0,98.0
Saudi Arabia,1945,24.7,102.6
Saudi Arabia,1946,25.1,99.5
Saudi Arabia,1947,25.2,105.1
Saudi Arabia,1948,24.8,105.0
Saudi Arabia,1949,24.6,106.0
Saudi Arabia,1950,24.8,100.2
Saudi Arabia,1951,25.3,98.2
Saudi Arabia,1952,25.3,90.9
Saudi Arabia,1953,25.1,101.6
Saudi Arabia,1954,25.4,98.1
Saudi Arabia,1955,25.4,116.1
Saudi Arabia,1956,24.9,83.3
Saudi Arabia,1957,24.9,111.6
Saudi Arabia,1958,25.4,85.0
Saudi Arabia,1959,24.6,96.8
Saudi Arabia,1960,25.6,94.8
Saudi Arabia,1961,24.7,101.7
Saudi Arabia,1962,25.6,83.8
Saudi Arabia,1963,25.4,104.2
Saudi Arabia,1964,24.5,103.7
Saudi Arabia,1965,25.2,90.1
Saudi Arabia,1966,25.5,84.9
Saudi Arabia,1967,24.4,107.9
Saudi Arabia,1968,24.9,109.5
Saudi Arabia,1969,25.4,100.0
Saudi Arabia,1970,25.2,74.0
Saudi Arabia,1971,24.8,112.4
Saudi Arabia,1972,24.5,121.9
Saudi Arabia,1973,25.0,75.8
Saudi Arabia,1974,24.8,114.0
Saudi Arabia,1975,24.8,107.9
Saudi Arabia,1976,24.7,128.1
Saudi Arabia,1977,25.1,90.4
Saudi Arabia,1978,25.1,78.3
Saudi Arabia,1979,25.5,105.1
Saudi Arabia,1980,25.3,87.9
Saudi Arabia,1981,25.3,110.5
Saudi Arabia,1982,24.6,136.6
Saudi Arabia,1983,24.5,97.9
Saudi Arabia,1984,25.0,97.0
Saudi Arabia,1985,25.3,112.6
Saudi Arabia,1986,25.1,112.7
Saudi Arabia,1987,25.4,95.9
Saudi Arabia,1988,25.3,108.5
Saudi Arabia,1989,24.9,115.7
Saudi Arabia,1990,25.3,105.8
Saudi Arabia,1991,25.2,105.6
Saudi Arabia,1992,24.4,111.0
Saudi Arabia,1993,25.1,141.6
Saudi Arabia,1994,25.5,96.8
Saudi Arabia,1995,25.3,125.5
Saudi Arabia,1996,25.6,119.8
Saudi Arabia,1997,25.1,117.2
Saudi Arabia,1998,26.0,104.8
Saudi Arabia,1999,26.2,106.3
Saudi Arabia,2000,25.7,94.2
Saudi Arabia,2001,26.0,98.6
Saudi Arabia,2002,25.9,109.3
Saudi Arabia,2003,25.9,87.5
Saudi Arabia,2004,25.8,97.2
Saudi Arabia,2005,25.7,90.0
Saudi Arabia,2006,25.9,93.4
Saudi Arabia,2007,25.9,92.0
Saudi Arabia,2008,25.9,87.1
Saudi Arabia,2009,26.1,83.7
Saudi Arabia,2010,26.9,89.1
Saudi Arabia,2011,25.8,95.6
Saudi Arabia,2012,26.1,98.8
Saudi Arabia,2013,25.9,98.4
Saudi Arabia,2014,26.1,96.5
Saudi Arabia,2015,26.2,90.9
Saudi Arabia,2016,26.2,93.7
Saudi Arabia,2017,26.2,98.2
Saudi Arabia,2018,26.5,105.7
Saudi Arabia,2019,26.1,113.5
Saudi Arabia,2020,26.1,101.2
Saudi Arabia,2021,26.6,84.2
Saudi Arabia,2022,26.3,98.6
Saudi Arabia,2023,26.5,107.1
Saudi Arabia,2024,26.3,118.2
Senegal,1901,28.2,875.0
Senegal,1902,28.5,612.7
Senegal,1903,28.3,726.2
Senegal,1904,28.1,764.0
Senegal,1905,28.2,1007.1
Senegal,1906,28.3,1156.2
Senegal,1907,27.6,658.3
Senegal,1908,28.5,753.6
Senegal,1909,28.2,870.5
Senegal,1910,28.4,792.3
Senegal,1911,28.2,678.1
Senegal,1912,28.5,676.2
Senegal,1913,28.4,588.7
Senegal,1914,28.1,856.4
Senegal,1915,28.5,844.1
Senegal,1916,28.0,812.6
Senegal,1917,28.0,785.7
Senegal,1918,28.2,993.1
Senegal,1919,28.6,761.6
Senegal,1920,28.0,779.6
Senegal,1921,27.9,692.6
Senegal,1922,27.6,795.6
Senegal,1923,28.2,789.0
Senegal,1924,27.9,851.9
Senegal,1925,28.0,789.8
Senegal,1926,28.4,704.8
Senegal,1927,27.9,1025.5
Senegal,1928,27.7,932.9
Senegal,1929,27.5,889.6
Senegal,1930,27.5,795.3
Senegal,1931,28.1,676.8
Senegal,1932,28.1,825.2
Senegal,1933,28.1,989.8
Senegal,1934,28.2,760.7
Senegal,1935,28.1,983.0
Senegal,1936,28.3,1035.2
Senegal,1937,28.4,812.3
Senegal,1938,28.4,885.9
Senegal,1939,28.2,825.4
Senegal,1940,28.1,875.6
Senegal,1941,28.5,636.8
Senegal,1942,28.2,715.9
Senegal,1943,27.9,919.9
Senegal,1944,28.5,733.6
Senegal,1945,28.7,810.1
Senegal,1946,28.2,816.0
Senegal,1947,28.3,777.9
Senegal,1948,28.1,763.1
Senegal,1949,28.2,724.9
Senegal,1950,28.0,1088.4
Senegal,1951,27.8,983.8
Senegal,1952,27.5,962.3
Senegal,1953,27.9,875.7
Senegal,1954,27.8,879.2
Senegal,1955,28.0,982.0
Senegal,1956,27.7,829.1
Senegal,1957,27.8,928.5
Senegal,1958,28.2,949.9
Senegal,1959,27.9,754.2
Senegal,1960,28.0,816.5
Senegal,1961,28.1,858.7
Senegal,1962,28.1,785.3
Senegal,1963,28.3,814.7
Senegal,1964,28.0,873.9
Senegal,1965,27.6,891.7
Senegal,1966,28.2,883.6
Senegal,1967,27.5,893.3
Senegal,1968,27.9,542.7
Senegal,1969,28.8,913.5
Senegal,1970,28.6,617.3
Senegal,1971,27.7,699.8
Senegal,1972,28.0,511.5
Senegal,1973,28.2,573.7
Senegal,1974,27.4,708.2
Senegal,1975,27.5,815.2
Senegal,1976,27.4,666.8
Senegal,1977,28.3,529.3
Senegal,1978,28.0,766.0
Senegal,1979,28.4,645.3
Senegal,1980,28.4,540.9
Senegal,1981,28.3,662.6
Senegal,1982,27.8,585.0
Senegal,1983,28.9,443.1
Senegal,1984,28.2,559.1
Senegal,1985,28.1,639.1
Senegal,1986,27.9,633.1
Senegal,1987,28.8,661.9
Senegal,1988,28.2,731.9
Senegal,1989,28.1,783.1
Senegal,1990,28.6,578.4
Senegal,1991,28.5,583.8
Senegal,1992,28.3,598.8
Senegal,1993,28.5,617.0
Senegal,1994,28.0,753.8
Senegal,1995,28.4,690.1
Senegal,1996,28.8,606.3
Senegal,1997,28.8,630.0
Senegal,1998,29.3,674.7
Senegal,1999,28.2,863.1
Senegal,2000,28.5,707.0
Senegal,2001,28.9,620.2
Senegal,2002,28.9,482.4
Senegal,2003,28.8,819.1
Senegal,2004,29.0,612.6
Senegal,2005,29.0,874.7
Senegal,2006,28.7,699.3
Senegal,2007,28.9,643.4
Senegal,2008,28.8,818.9
Senegal,2009,28.6,802.6
Senegal,2010,29.4,906.2
Senegal,2011,28.8,641.1
Senegal,2012,28.7,864.6
Senegal,2013,28.9,747.2
Senegal,2014,28.8,637.8
Senegal,2015,29.0,730.9
Senegal,2016,29.2,722.0
Senegal,2017,29.2,719.1
Senegal,2018,28.7,674.0
Senegal,2019,28.5,697.3
Senegal,2020,29.4,768.8
Senegal,2021,29.5,718.4
Senegal,2022,28.9,917.3
Senegal,2023,29.6,783.4
Senegal,2024,29.3,778.5
Serbia,1901,10.0,764.3
Serbia,1902,9.4,748.8
Serbia,1903,10.5,662.7
Serbia,1904,10.4,608.1
Serbia,1905,10.2,751.9
Serbia,1906,10.3,773.5
Serbia,1907,9.9,529.6
Serbia,1908,9.6,598.6
Serbia,1909,10.0,777.0
Serbia,1910,10.9,818.4
Serbia,1911,10.8,633.8
Serbia,1912,9.7,862.8
Serbia,1913,10.1,731.7
Serbia,1914,9.7,816.1
Serbia,1915,10.4,993.8
Serbia,1916,11.1,721.1
Serbia,1917,10.1,605.3
Serbia,1918,10.5,642.9
Serbia,1919,10.0,851.5
Serbia,1920,10.6,662.0
Serbia,1921,10.7,630.8
Serbia,1922,9.6,782.7
Serbia,1923,11.0,705.2
Serbia,1924,9.7,756.4
Serbia,1925,10.5,842.0
Serbia,1926,11.1,751.1
Serbia,1927,10.9,770.9
Serbia,1928,10.6,598.1
Serbia,1929,9.7,747.4
Serbia,1930,11.2,685.1
Serbia,1931,10.0,753.0
Serbia,1932,10.1,728.0
Serbia,1933,9.3,752.3
Serbia,1934,11.6,720.0
Serbia,1935,10.4,637.4
Serbia,1936,10.9,734.7
Serbia,1937,10.9,963.4
Serbia,1938,10.6,669.0
Serbia,1939,10.7,819.2
Serbia,1940,8.6,870.1
Serbia,1941,9.4,848.3
Serbia,1942,9.6,689.7
Serbia,1943,10.8,644.8
Serbia,1944,10.4,835.6
Serbia,1945,10.7,567.5
Serbia,1946,11.1,601.3
Serbia,1947,10.8,571.3
Serbia,1948,10.8,632.9
Serbia,1949,10.9,684.2
Serbia,1950,11.4,623.3
Serbia,1951,11.6,723.5
Serbia,1952,11.0,739.0
Serbia,1953,10.5,624.9
Serbia,1954,9.6,834.3
Serbia,1955,10.2,916.4
Serbia,1956,9.3,735.5
Serbia,1957,10.8,739.9
Serbia,1958,11.0,628.9
Serbia,1959,10.6,733.1
Serbia,1960,10.9,775.5
Serbia,1961,11.2,600.7
Serbia,1962,10.0,661.8
Serbia,1963,10.0,725.6
Serbia,1964,9.8,777.1
Serbia,1965,9.7,702.9
Serbia,1966,11.1,822.8
Serbia,1967,10.7,695.3
Serbia,1968,10.8,729.6
Serbia,1969,10.0,835.8
Serbia,1970,10.2,836.9
Serbia,1971,10.4,651.1
Serbia,1972,10.6,753.6
Serbia,1973,10.2,656.3
Serbia,1974,10.7,824.5
Serbia,1975,10.8,736.5
Serbia,1976,10.0,770.2
Serbia,1977,10.7,718.9
Serbia,1978,9.6,762.3
Serbia,1979,10.8,773.7
Serbia,1980,9.4,820.4
Serbia,1981,10.6,821.8
Serbia,1982,10.6,670.8
Serbia,1983,11.0,585.9
Serbia,1984,10.2,663.6
Serbia,1985,9.6,631.4
Serbia,1986,10.4,625.8
Serbia,1987,10.1,728.3
Serbia,1988,10.7,612.0
Serbia,1989,11.0,663.6
Serbia,1990,11.4,558.2
Serbia,1991,10.1,790.7
Serbia,1992,11.4,620.4
Serbia,1993,10.5,582.7
Serbia,1994,12.0,599.2
Serbia,1995,10.8,821.5
Serbia,1996,10.1,806.7
Serbia,1997,10.4,685.4
Serbia,1998,10.9,758.3
Serbia,1999,11.1,870.5
Serbia,2000,12.2,466.4
Serbia,2001,11.1,757.3
Serbia,2002,12.0,719.5
Serbia,2003,11.0,637.8
Serbia,2004,10.9,834.8
Serbia,2005,10.4,881.7
Serbia,2006,11.2,727.9
Serbia,2007,12.3,778.8
Serbia,2008,12.1,697.6
Serbia,2009,12.0,786.5
Serbia,2010,11.1,991.3
Serbia,2011,11.4,495.5
Serbia,2012,11.9,650.6
Serbia,2013,11.9,749.8
Serbia,2014,12.5,940.6
Serbia,2015,12.3,696.4
Serbia,2016,11.8,876.6
Serbia,2017,11.9,677.5
Serbia,2018,12.7,714.8
Serbia,2019,12.9,735.4
Serbia,2020,12.3,708.6
Serbia,2021,11.6,750.4
Serbia,2022,12.6,621.2
Serbia,2023,13.1,838.1
Serbia,2024,13.5,647.8
Severnaya Zemlya,1901,-17.2,153.2
Severnaya Zemlya,1902,-17.2,153.2
Severnaya Zemlya,1903,-17.2,153.2
Severnaya Zemlya,1904,-17.2,153.2
Severnaya Zemlya,1905,-17.2,153.2
Severnaya Zemlya,1906,-17.2,153.2
Severnaya Zemlya,1907,-17.2,153.2
Severnaya Zemlya,1908,-17.2,153.2
Severnaya Zemlya,1909,-17.2,153.2
Severnaya Zemlya,1910,-17.2,153.2
Severnaya Zemlya,1911,-17.2,153.2
Severnaya Zemlya,1912,-17.2,153.2
Severnaya Zemlya,1913,-17.2,153.2
Severnaya Zemlya,1914,-17.2,153.2
Severnaya Zemlya,1915,-17.2,153.2
Severnaya Zemlya,1916,-17.2,153.2
Severnaya Zemlya,1917,-17.7,153.2
Severnaya Zemlya,1918,-17.3,153.2
Severnaya Zemlya,1919,-17.3,153.2
Severnaya Zemlya,1920,-16.6,153.2
Severnaya Zemlya,1921,-17.0,153.2
Severnaya Zemlya,1922,-16.8,153.2
Severnaya Zemlya,1923,-16.7,153.2
Severnaya Zemlya,1924,-16.2,153.2
Severnaya Zemlya,1925,-17.2,153.2
Severnaya Zemlya,1926,-17.1,153.2
Severnaya Zemlya,1927,-17.1,153.2
Severnaya Zemlya,1928,-16.5,153.2
Severnaya Zemlya,1929,-16.8,153.2
Severnaya Zemlya,1930,-16.9,136.6
Severnaya Zemlya,1931,-16.6,120.3
Severnaya Zemlya,1932,-16.4,91.3
Severnaya Zemlya,1933,-17.3,87.2
Severnaya Zemlya,1934,-16.4,120.1
Severnaya Zemlya,1935,-16.8,109.8
Severnaya Zemlya,1936,-16.7,105.4
Severnaya Zemlya,1937,-16.5,76.6
Severnaya Zemlya,1938,-16.0,141.6
Severnaya Zemlya,1939,-16.8,117.9
Severnaya Zemlya,1940,-17.0,120.1
Severnaya Zemlya,1941,-17.2,154.1
Severnaya Zemlya,1942,-16.4,142.7
Severnaya Zemlya,1943,-15.9,170.0
Severnaya Zemlya,1944,-16.2,153.2
Severnaya Zemlya,1945,-16.2,138.8
Severnaya Zemlya,1946,-17.1,124.7
Severnaya Zemlya,1947,-16.4,178.3
Severnaya Zemlya,1948,-16.6,114.3
Severnaya Zemlya,1949,-16.7,125.3
Severnaya Zemlya,1950,-17.1,116.6
Severnaya Zemlya,1951,-16.7,128.7
Severnaya Zemlya,1952,-16.4,140.1
Severnaya Zemlya,1953,-14.4,159.6
Severnaya Zemlya,1954,-14.7,180.7
Severnaya Zemlya,1955,-17.0,162.5
Severnaya Zemlya,1956,-15.1,150.1
Severnaya Zemlya,1957,-18.0,153.1
Severnaya Zemlya,1958,-18.6,146.5
Severnaya Zemlya,1959,-15.6,149.4
Severnaya Zemlya,1960,-17.7,130.3
Severnaya Zemlya,1961,-16.8,133.3
Severnaya Zemlya,1962,-17.3,160.5
Severnaya Zemlya,1963,-19.3,142.9
Severnaya Zemlya,1964,-17.5,158.2
Severnaya Zemlya,1965,-17.4,140.5
Severnaya Zemlya,1966,-18.3,204.9
Severnaya Zemlya,1967,-16.5,244.1
Severnaya Zemlya,1968,-17.9,199.0
Severnaya Zemlya,1969,-16.9,156.5
Severnaya Zemlya,1970,-17.6,133.3
Severnaya Zemlya,1971,-16.4,173.5
Severnaya Zemlya,1972,-16.9,181.1
Severnaya Zemlya,1973,-17.4,150.1
Severnaya Zemlya,1974,-16.9,173.5
Severnaya Zemlya,1975,-16.3,137.6
Severnaya Zemlya,1976,-16.8,185.2
Severnaya Zemlya,1977,-17.6,144.2
Severnaya Zemlya,1978,-17.6,120.5
Severnaya Zemlya,1979,-18.7,115.8
Severnaya Zemlya,1980,-17.2,137.3
Severnaya Zemlya,1981,-16.6,143.8
Severnaya Zemlya,1982,-17.5,143.2
Severnaya Zemlya,1983,-16.7,139.6
Severnaya Zemlya,1984,-15.1,150.2
Severnaya Zemlya,1985,-15.5,124.5
Severnaya Zemlya,1986,-17.4,125.6
Severnaya Zemlya,1987,-18.0,153.1
Severnaya Zemlya,1988,-17.5,146.1
Severnaya Zemlya,1989,-17.8,139.6
Severnaya Zemlya,1990,-16.5,136.8
Severnaya Zemlya,1991,-17.0,185.5
Severnaya Zemlya,1992,-18.2,146.7
Severnaya Zemlya,1993,-16.9,122.2
Severnaya Zemlya,1994,-16.9,141.2
Severnaya Zemlya,1995,-15.0,151.9
Severnaya Zemlya,1996,-16.7,108.9
Severnaya Zemlya,1997,-16.5,143.1
Severnaya Zemlya,1998,-17.8,100.5
Severnaya Zemlya,1999,-15.9,169.4
Severnaya Zemlya,2000,-15.3,95.7
Severnaya Zemlya,2001,-15.5,138.8
Severnaya Zemlya,2002,-17.1,143.6
Severnaya Zemlya,2003,-17.3,174.2
Severnaya Zemlya,2004,-17.0,112.3
Severnaya Zemlya,2005,-14.0,126.6
Severnaya Zemlya,2006,-14.6,108.4
Severnaya Zemlya,2007,-14.3,126.1
Severnaya Zemlya,2008,-14.7,111.9
Severnaya Zemlya,2009,-14.4,156.2
Severnaya Zemlya,2010,-14.2,133.7
Severnaya Zemlya,2011,-12.2,179.7
Severnaya Zemlya,2012,-11.6,193.8
Severnaya Zemlya,2013,-14.8,153.9
Severnaya Zemlya,2014,-14.1,172.8
Severnaya Zemlya,2015,-13.3,148.5
Severnaya Zemlya,2016,-11.5,178.7
Severnaya Zemlya,2017,-13.2,124.4
Severnaya Zemlya,2018,-13.3,179.6
Severnaya Zemlya,2019,-13.6,178.1
Severnaya Zemlya,2020,-11.6,171.9
Severnaya Zemlya,2021,-14.3,152.9
Severnaya Zemlya,2022,-12.9,103.0
Severnaya Zemlya,2023,-13.7,147.9
Severnaya Zemlya,2024,-13.1,154.1
Seychelles,1901,25.9,2395.6
Seychelles,1902,25.9,1990.7
Seychelles,1903,26.1,2638.6
Seychelles,1904,26.4,2435.0
Seychelles,1905,26.8,2100.2
Seychelles,1906,26.4,2192.9
Seychelles,1907,26.2,1871.8
Seychelles,1908,26.5,1918.6
Seychelles,1909,26.3,1721.4
Seychelles,1910,26.2,1920.0
Seychelles,1911,26.3,1775.6
Seychelles,1912,26.7,2395.9
Seychelles,1913,26.6,1549.9
Seychelles,1914,27.0,2448.6
Seychelles,1915,26.8,2403.0
Seychelles,1916,26.5,1490.8
Seychelles,1917,26.4,1540.2
Seychelles,1918,26.3,1941.2
Seychelles,1919,27.0,2135.4
Seychelles,1920,26.6,2211.0
Seychelles,1921,26.6,2152.6
Seychelles,1922,26.6,1327.4
Seychelles,1923,26.3,2609.4
Seychelles,1924,26.6,2474.8
Seychelles,1925,26.4,3066.1
Seychelles,1926,26.7,2491.5
Seychelles,1927,26.7,1575.3
Seychelles,1928,26.0,3060.2
Seychelles,1929,25.8,1747.2
Seychelles,1930,25.8,2004.4
Seychelles,1931,26.2,1783.0
Seychelles,1932,25.9,1672.5
Seychelles,1933,25.9,1810.6
Seychelles,1934,25.9,2485.1
Seychelles,1935,25.9,2582.4
Seychelles,1936,26.1,2479.0
Seychelles,1937,26.0,2208.6
Seychelles,1938,26.1,1810.5
Seychelles,1939,25.8,1582.7
Seychelles,1940,26.1,1776.4
Seychelles,1941,26.7,2224.9
Seychelles,1942,26.1,1455.3
Seychelles,1943,26.3,1108.2
Seychelles,1944,26.7,1632.8
Seychelles,1945,26.2,1770.7
Seychelles,1946,26.2,1797.6
